aglomerado,provincia_completa,gen,edad,e_civil,ht_ocup,nivel_ed,cond_act,cond_parent,alfabet,cat_ocup,percap_fam,tama_aglomerado,nivel_pobreza,cond_pobre
23,salta,2,72,4,63.0,1,1,7,1,3,2957.14,S,0.7292307312923073,1
23,salta,2,15,5,,3,3,3,1,0,2957.14,S,0.7292307312923073,1
23,salta,2,12,5,,1,3,3,1,0,2957.14,S,0.7292307312923073,1
23,salta,2,8,5,,1,4,3,1,0,2957.14,S,0.7292307312923073,1
22,catamarca,2,24,5,25.0,6,1,3,1,3,3666.67,N,0.9042008310420083,1
22,catamarca,2,16,5,,3,3,3,1,0,3666.67,N,0.9042008310420083,1
22,catamarca,1,15,5,,3,3,3,1,0,3666.67,N,0.9042008310420083,1
22,catamarca,1,44,2,40.0,4,1,1,1,2,2025.0,N,0.49936500499365005,1
22,catamarca,2,42,2,,4,3,2,1,0,2025.0,N,0.49936500499365005,1
22,catamarca,1,20,5,48.0,4,1,3,1,3,2025.0,N,0.49936500499365005,1
22,catamarca,1,15,5,,3,3,3,1,0,2025.0,N,0.49936500499365005,1
22,catamarca,1,12,5,,1,3,3,1,0,2025.0,N,0.49936500499365005,1
22,catamarca,2,10,5,,1,3,3,1,0,2025.0,N,0.49936500499365005,1
22,catamarca,1,6,5,,1,4,3,1,0,2025.0,N,0.49936500499365005,1
22,catamarca,1,3,5,,7,4,3,2,0,2025.0,N,0.49936500499365005,1
22,catamarca,1,58,3,30.0,4,1,1,1,3,13000.0,N,3.2058000320580002,0
22,catamarca,2,53,3,40.0,6,1,1,1,3,52000.0,N,12.823200128232001,0
22,catamarca,2,58,5,40.0,6,1,1,1,3,12000.0,N,2.959200029592,0
22,catamarca,2,16,5,,3,3,3,1,0,2875.0,N,0.70897500708975,1
22,catamarca,1,17,5,,3,3,3,1,0,2875.0,N,0.70897500708975,1
22,catamarca,1,45,2,30.0,2,1,2,1,3,2875.0,N,0.70897500708975,1
22,catamarca,1,67,2,,2,3,1,1,0,2973.33,N,0.7332231853322319,1
22,catamarca,2,69,2,,2,3,2,1,0,2973.33,N,0.7332231853322319,1
22,catamarca,1,36,1,42.0,3,1,3,1,2,2973.33,N,0.7332231853322319,1
22,catamarca,2,34,1,,4,3,4,1,0,2973.33,N,0.7332231853322319,1
22,catamarca,1,15,5,,3,3,5,1,0,2973.33,N,0.7332231853322319,1
22,catamarca,2,11,5,,1,3,5,1,0,2973.33,N,0.7332231853322319,1
22,catamarca,1,46,2,25.0,4,1,1,1,3,2300.0,N,0.5671800056718,1
22,catamarca,2,43,2,,2,3,2,1,0,2300.0,N,0.5671800056718,1
22,catamarca,1,23,5,20.0,5,1,3,1,3,2300.0,N,0.5671800056718,1
22,catamarca,1,12,5,,3,3,3,1,0,2300.0,N,0.5671800056718,1
22,catamarca,1,5,5,,7,4,3,2,0,2300.0,N,0.5671800056718,1
22,catamarca,2,40,5,,3,3,1,1,0,906.0,N,0.22341960223419602,1
22,catamarca,1,21,5,24.0,3,1,3,1,3,906.0,N,0.22341960223419602,1
22,catamarca,2,17,5,,3,3,3,1,0,906.0,N,0.22341960223419602,1
22,catamarca,2,11,5,,1,3,3,1,0,906.0,N,0.22341960223419602,1
22,catamarca,1,86,4,,2,3,1,1,0,8000.0,N,1.9728000197280002,0
22,catamarca,1,66,3,,4,3,3,1,0,8000.0,N,1.9728000197280002,0
22,catamarca,1,53,5,48.0,4,1,3,1,2,8000.0,N,1.9728000197280002,0
22,catamarca,2,55,2,60.0,5,1,1,1,3,10000.0,N,2.46600002466,0
22,catamarca,1,65,2,,5,3,2,1,0,10000.0,N,2.46600002466,0
22,catamarca,1,43,2,60.0,4,1,1,1,3,3257.14,N,0.8032107320321072,1
22,catamarca,2,46,2,,3,3,2,1,0,3257.14,N,0.8032107320321072,1
22,catamarca,2,17,1,9.0,3,1,3,1,3,3257.14,N,0.8032107320321072,1
22,catamarca,2,13,5,,3,3,3,1,0,3257.14,N,0.8032107320321072,1
22,catamarca,2,7,5,,1,4,3,1,0,3257.14,N,0.8032107320321072,1
22,catamarca,1,29,1,30.0,4,1,4,1,3,3257.14,N,0.8032107320321072,1
22,catamarca,2,1,5,,7,4,5,3,0,3257.14,N,0.8032107320321072,1
22,catamarca,1,34,1,65.0,4,1,1,1,3,7333.33,N,1.8083991960839918,0
22,catamarca,2,32,1,24.0,4,1,2,1,3,7333.33,N,1.8083991960839918,0
22,catamarca,1,14,5,,3,3,3,1,0,7333.33,N,1.8083991960839918,0
22,catamarca,1,40,2,55.0,6,1,1,1,3,5000.0,N,1.23300001233,0
23,salta,1,42,2,60.0,4,1,2,1,3,2957.14,S,0.7292307312923073,1
23,salta,1,-1,5,,7,4,3,3,0,2957.14,S,0.7292307312923073,1
23,salta,1,67,4,,1,3,1,1,0,2642.86,S,0.6517292825172929,1
23,salta,2,41,2,,3,3,3,1,0,2642.86,S,0.6517292825172929,1
23,salta,2,41,5,,4,3,3,1,0,2642.86,S,0.6517292825172929,1
23,salta,2,19,5,,3,3,5,1,0,2642.86,S,0.6517292825172929,1
23,salta,1,17,5,35.0,3,1,5,1,3,2642.86,S,0.6517292825172929,1
23,salta,1,10,5,,1,3,5,1,0,2642.86,S,0.6517292825172929,1
23,salta,1,6,5,,1,4,5,1,0,2642.86,S,0.6517292825172929,1
23,salta,2,36,2,,4,3,1,1,0,5000.0,S,1.23300001233,0
23,salta,2,15,5,,3,3,3,1,0,5000.0,S,1.23300001233,0
23,salta,1,13,5,,3,3,3,1,0,5000.0,S,1.23300001233,0
23,salta,2,7,5,,1,4,3,1,0,5000.0,S,1.23300001233,0
23,salta,1,57,2,25.0,3,1,1,1,3,5533.33,S,1.364519191645192,0
23,salta,2,55,2,25.0,6,1,2,1,3,5533.33,S,1.364519191645192,0
23,salta,1,14,5,,3,3,3,1,0,5533.33,S,1.364519191645192,0
23,salta,2,13,5,,1,3,3,2,0,5533.33,S,1.364519191645192,0
23,salta,1,28,5,15.0,5,1,3,1,3,5533.33,S,1.364519191645192,0
22,catamarca,2,26,5,40.0,4,1,3,1,3,12000.0,N,2.959200029592,0
22,catamarca,2,80,4,,1,3,1,1,0,3375.0,N,0.83227500832275,1
22,catamarca,1,30,5,60.0,3,1,5,1,3,3375.0,N,0.83227500832275,1
22,catamarca,1,45,3,,4,2,3,1,2,3375.0,N,0.83227500832275,1
22,catamarca,2,16,5,,3,3,5,1,0,3375.0,N,0.83227500832275,1
22,catamarca,1,63,2,48.0,2,1,1,1,3,6666.67,N,1.6440008384400084,0
22,catamarca,2,57,2,30.0,2,1,2,1,3,6666.67,N,1.6440008384400084,0
22,catamarca,2,26,1,79.0,6,1,3,1,3,6666.67,N,1.6440008384400084,0
22,catamarca,2,19,5,,5,3,3,1,0,6666.67,N,1.6440008384400084,0
22,catamarca,2,6,5,,7,4,5,2,0,6666.67,N,1.6440008384400084,0
22,catamarca,1,25,1,54.0,4,1,4,1,3,6666.67,N,1.6440008384400084,0
22,catamarca,2,44,2,25.0,6,1,1,1,3,8250.0,N,2.0344500203445,0
22,catamarca,1,44,2,50.0,6,1,2,1,3,8250.0,N,2.0344500203445,0
22,catamarca,2,7,5,,1,4,3,1,0,8250.0,N,2.0344500203445,0
22,catamarca,1,4,5,,7,4,3,2,0,8250.0,N,2.0344500203445,0
22,catamarca,1,59,2,30.0,4,1,1,1,3,4125.0,N,1.01722501017225,0
22,catamarca,2,57,2,,2,3,2,1,0,4125.0,N,1.01722501017225,0
22,catamarca,2,10,5,,1,3,3,1,0,906.0,N,0.22341960223419602,1
22,catamarca,1,47,4,72.0,4,1,1,1,2,5000.0,N,1.23300001233,0
22,catamarca,2,4,5,,7,4,3,2,0,5000.0,N,1.23300001233,0
22,catamarca,2,18,5,,5,3,3,1,0,5000.0,N,1.23300001233,0
22,catamarca,2,26,5,48.0,6,1,3,1,2,5000.0,N,1.23300001233,0
22,catamarca,2,88,3,,4,3,1,1,0,13350.0,N,3.2921100329211,0
22,catamarca,1,53,4,40.0,4,1,4,1,2,13350.0,N,3.2921100329211,0
22,catamarca,1,55,2,40.0,2,1,1,1,3,7850.0,N,1.9358100193581,0
22,catamarca,2,59,2,,4,3,2,1,0,7850.0,N,1.9358100193581,0
22,catamarca,2,45,5,30.0,6,1,1,1,3,2150.0,N,0.5301900053019001,1
22,catamarca,1,16,5,,3,3,3,1,0,2150.0,N,0.5301900053019001,1
22,catamarca,1,6,5,,1,4,3,1,0,2150.0,N,0.5301900053019001,1
22,catamarca,2,4,5,,7,4,3,2,0,2150.0,N,0.5301900053019001,1
22,catamarca,2,36,1,45.0,1,1,1,1,3,1520.0,N,0.37483200374832004,1
22,catamarca,1,37,1,30.0,1,1,2,1,3,1520.0,N,0.37483200374832004,1
22,catamarca,2,17,5,,3,3,3,1,0,1520.0,N,0.37483200374832004,1
22,catamarca,1,15,5,,3,3,3,1,0,1520.0,N,0.37483200374832004,1
22,catamarca,2,12,5,,1,3,3,1,0,1520.0,N,0.37483200374832004,1
22,catamarca,2,40,2,12.0,6,1,2,1,3,5000.0,N,1.23300001233,0
22,catamarca,1,9,5,,1,4,3,1,0,5000.0,N,1.23300001233,0
22,catamarca,2,7,5,,1,4,3,1,0,5000.0,N,1.23300001233,0
22,catamarca,1,1,5,,7,4,3,3,0,5000.0,N,1.23300001233,0
22,catamarca,1,67,2,,5,3,1,1,0,5250.0,N,1.2946500129465002,0
22,catamarca,2,63,2,,6,3,2,1,0,5250.0,N,1.2946500129465002,0
22,catamarca,2,63,5,,4,3,1,1,0,4720.0,N,1.1639520116395201,0
22,catamarca,2,70,5,,4,3,8,1,0,4720.0,N,1.1639520116395201,0
22,catamarca,2,59,4,,4,3,8,1,0,4720.0,N,1.1639520116395201,0
22,catamarca,1,60,5,,4,3,8,1,0,4720.0,N,1.1639520116395201,0
22,catamarca,1,30,5,40.0,5,1,9,1,3,4720.0,N,1.1639520116395201,0
22,catamarca,2,63,5,36.0,6,1,1,1,3,10000.0,N,2.46600002466,0
22,catamarca,2,44,3,66.0,6,1,9,1,3,10000.0,N,2.46600002466,0
22,catamarca,2,61,2,,2,3,1,1,0,7000.0,N,1.7262000172620002,0
22,catamarca,1,62,2,54.0,2,1,2,1,1,7000.0,N,1.7262000172620002,0
22,catamarca,1,48,1,,5,2,1,1,2,4000.0,N,0.9864000098640001,1
22,catamarca,2,52,1,30.0,4,1,2,1,3,4000.0,N,0.9864000098640001,1
22,catamarca,1,62,5,30.0,2,1,1,1,3,3700.0,N,0.9124200091242001,1
23,salta,2,2,5,,7,4,5,2,0,2537.5,S,0.625747506257475,1
23,salta,1,59,5,,5,3,8,1,0,2537.5,S,0.625747506257475,1
23,salta,1,56,2,48.0,3,1,1,1,3,11666.67,S,2.8770008507700084,0
23,salta,2,58,2,,2,3,2,1,0,11666.67,S,2.8770008507700084,0
23,salta,1,32,5,30.0,4,1,3,1,3,11666.67,S,2.8770008507700084,0
23,salta,1,63,2,,2,3,1,1,0,4550.0,S,1.1220300112203,0
23,salta,2,66,2,,4,3,2,1,0,4550.0,S,1.1220300112203,0
23,salta,1,40,5,6.0,4,1,3,1,2,4550.0,S,1.1220300112203,0
23,salta,1,30,5,24.0,4,1,3,1,3,4550.0,S,1.1220300112203,0
23,salta,1,59,2,,2,3,1,1,0,4887.5,S,1.205257512052575,0
23,salta,2,36,5,32.0,4,1,3,1,3,4887.5,S,1.205257512052575,0
23,salta,1,31,5,50.0,4,1,3,1,3,4887.5,S,1.205257512052575,0
23,salta,2,66,2,,4,3,2,1,0,4887.5,S,1.205257512052575,0
23,salta,1,63,2,,3,3,1,1,0,6275.0,S,1.5474150154741502,0
23,salta,2,62,2,10.0,4,1,2,1,2,6275.0,S,1.5474150154741502,0
23,salta,2,35,5,40.0,4,1,3,1,3,6275.0,S,1.5474150154741502,0
23,salta,2,18,5,,4,3,3,1,0,6275.0,S,1.5474150154741502,0
22,catamarca,2,79,5,,2,3,7,1,0,4125.0,N,1.01722501017225,0
22,catamarca,1,35,5,56.0,4,1,3,1,3,4125.0,N,1.01722501017225,0
22,catamarca,1,54,3,,4,3,1,1,0,2400.0,N,0.5918400059184,1
22,catamarca,1,85,4,,1,3,6,1,0,2400.0,N,0.5918400059184,1
22,catamarca,1,34,1,54.0,6,1,1,1,3,4766.67,N,1.1754608337546084,0
22,catamarca,2,37,1,,6,3,2,1,0,4766.67,N,1.1754608337546084,0
22,catamarca,1,62,5,,2,3,9,1,0,4766.67,N,1.1754608337546084,0
22,catamarca,1,36,1,54.0,4,1,1,1,3,3533.33,N,0.8713191867131919,1
22,catamarca,2,35,1,3.0,4,1,2,1,3,3533.33,N,0.8713191867131919,1
22,catamarca,1,6,5,,1,4,3,1,0,3533.33,N,0.8713191867131919,1
22,catamarca,1,9,5,,1,4,3,1,0,1520.0,N,0.37483200374832004,1
22,catamarca,1,3,5,,7,4,3,2,0,1520.0,N,0.37483200374832004,1
22,catamarca,2,34,1,,3,3,1,1,0,2008.33,N,0.4952541829525418,1
22,catamarca,1,34,1,48.0,4,1,2,1,3,2008.33,N,0.4952541829525418,1
22,catamarca,2,17,5,,3,3,3,1,0,2008.33,N,0.4952541829525418,1
22,catamarca,1,13,5,,3,3,3,1,0,2008.33,N,0.4952541829525418,1
22,catamarca,2,1,5,,7,4,3,3,0,2008.33,N,0.4952541829525418,1
22,catamarca,2,-1,5,,7,4,3,3,0,2008.33,N,0.4952541829525418,1
22,catamarca,1,75,1,,2,3,1,1,0,4900.0,N,1.2083400120834,0
22,catamarca,2,73,1,,2,3,2,1,0,4900.0,N,1.2083400120834,0
22,catamarca,1,51,2,30.0,3,1,1,1,2,3033.33,N,0.7480191854801919,1
22,catamarca,2,51,2,70.0,3,1,2,1,2,3033.33,N,0.7480191854801919,1
22,catamarca,1,26,5,30.0,4,1,3,1,2,3033.33,N,0.7480191854801919,1
22,catamarca,2,40,1,60.0,3,1,1,1,3,1625.0,N,0.40072500400725003,1
22,catamarca,1,33,1,84.0,4,1,2,1,3,1625.0,N,0.40072500400725003,1
22,catamarca,2,22,5,,3,3,3,1,0,1625.0,N,0.40072500400725003,1
22,catamarca,2,15,5,,3,3,3,1,0,1625.0,N,0.40072500400725003,1
22,catamarca,1,10,5,,1,3,3,1,0,1625.0,N,0.40072500400725003,1
22,catamarca,1,56,2,56.0,1,1,1,1,3,4480.0,N,1.10476801104768,0
22,catamarca,2,52,2,,2,3,2,1,0,4480.0,N,1.10476801104768,0
22,catamarca,2,26,5,20.0,4,1,3,1,3,4480.0,N,1.10476801104768,0
22,catamarca,1,7,5,,1,4,5,1,0,4480.0,N,1.10476801104768,0
22,catamarca,1,56,2,70.0,3,1,1,1,3,6750.0,N,1.6645500166455,0
22,catamarca,2,52,2,60.0,3,1,2,1,2,6750.0,N,1.6645500166455,0
22,catamarca,2,33,5,60.0,4,1,3,1,2,6750.0,N,1.6645500166455,0
22,catamarca,1,1,5,,7,4,5,3,0,6750.0,N,1.6645500166455,0
22,catamarca,1,56,2,30.0,6,1,1,1,3,16265.0,N,4.01094904010949,0
22,catamarca,2,52,2,20.0,4,1,2,1,3,16265.0,N,4.01094904010949,0
22,catamarca,2,29,5,25.0,6,1,3,1,3,16265.0,N,4.01094904010949,0
22,catamarca,2,15,5,,3,3,3,1,0,16265.0,N,4.01094904010949,0
22,catamarca,1,64,2,70.0,1,1,1,1,2,4000.0,N,0.9864000098640001,1
22,catamarca,2,59,2,70.0,2,1,2,1,2,4000.0,N,0.9864000098640001,1
22,catamarca,2,30,5,30.0,6,1,1,1,3,7000.0,N,1.7262000172620002,0
22,catamarca,1,75,2,,2,3,1,1,0,4000.0,N,0.9864000098640001,1
22,catamarca,2,77,2,,2,3,2,1,0,4000.0,N,0.9864000098640001,1
23,salta,2,29,5,12.0,5,1,3,1,3,5533.33,S,1.364519191645192,0
23,salta,2,33,1,,4,3,1,1,0,2000.0,S,0.49320000493200006,1
23,salta,1,41,1,48.0,6,1,2,1,2,2000.0,S,0.49320000493200006,1
23,salta,2,11,5,,1,3,3,1,0,2000.0,S,0.49320000493200006,1
23,salta,2,52,5,28.0,3,1,1,1,2,9500.0,S,2.342700023427,0
23,salta,1,82,3,28.0,3,1,6,1,2,9500.0,S,2.342700023427,0
23,salta,1,73,3,2.0,3,1,1,1,2,150.0,S,0.0369900003699,1
23,salta,1,54,2,48.0,3,1,1,1,3,4000.0,S,0.9864000098640001,1
23,salta,2,51,2,,5,3,2,1,0,4000.0,S,0.9864000098640001,1
23,salta,1,26,5,,5,3,3,1,0,4000.0,S,0.9864000098640001,1
23,salta,1,22,5,,5,3,3,1,0,4000.0,S,0.9864000098640001,1
23,salta,2,20,5,,5,3,3,1,0,4000.0,S,0.9864000098640001,1
23,salta,1,78,4,,2,3,7,1,0,4000.0,S,0.9864000098640001,1
22,catamarca,2,67,5,,4,3,1,1,0,2100.0,N,0.5178600051786001,1
22,catamarca,1,33,3,,3,2,9,1,3,2100.0,N,0.5178600051786001,1
22,catamarca,1,43,3,54.0,5,1,1,1,3,2875.0,N,0.70897500708975,1
22,catamarca,2,21,5,,5,3,3,1,0,2875.0,N,0.70897500708975,1
22,catamarca,1,11,5,,1,3,3,1,0,2875.0,N,0.70897500708975,1
22,catamarca,1,20,5,,3,3,3,1,0,2875.0,N,0.70897500708975,1
22,catamarca,1,47,2,56.0,4,1,1,1,2,9250.0,N,2.2810500228105,0
22,catamarca,2,48,2,48.0,4,1,2,1,2,9250.0,N,2.2810500228105,0
22,catamarca,1,24,1,,3,3,3,1,0,9250.0,N,2.2810500228105,0
22,catamarca,1,21,5,36.0,4,1,3,1,2,9250.0,N,2.2810500228105,0
22,catamarca,2,46,5,40.0,4,1,1,1,3,3925.0,N,0.96790500967905,1
22,catamarca,1,21,5,,4,3,3,1,0,3925.0,N,0.96790500967905,1
22,catamarca,1,18,5,,3,3,3,1,0,3925.0,N,0.96790500967905,1
22,catamarca,1,73,5,,2,3,9,1,0,3925.0,N,0.96790500967905,1
22,catamarca,1,64,2,48.0,4,1,1,1,2,12550.0,N,3.0948300309483003,0
22,catamarca,2,60,2,48.0,4,1,2,1,2,12550.0,N,3.0948300309483003,0
22,catamarca,2,6,5,,1,4,3,2,0,1625.0,N,0.40072500400725003,1
22,catamarca,2,6,5,,1,4,3,2,0,1625.0,N,0.40072500400725003,1
22,catamarca,1,4,5,,7,4,3,2,0,1625.0,N,0.40072500400725003,1
22,catamarca,1,51,2,40.0,3,1,1,1,3,1540.0,N,0.37976400379764,1
22,catamarca,2,42,2,,3,3,2,1,0,1540.0,N,0.37976400379764,1
22,catamarca,2,23,5,30.0,5,1,3,1,3,1540.0,N,0.37976400379764,1
22,catamarca,2,22,5,,5,3,3,1,0,1540.0,N,0.37976400379764,1
22,catamarca,2,20,5,,4,3,3,1,0,1540.0,N,0.37976400379764,1
22,catamarca,2,46,1,20.0,2,1,1,1,3,1966.67,N,0.48498082684980826,1
22,catamarca,1,46,1,48.0,3,1,2,1,2,1966.67,N,0.48498082684980826,1
22,catamarca,2,19,5,,2,3,3,1,0,1966.67,N,0.48498082684980826,1
22,catamarca,2,17,5,,3,3,3,1,0,1966.67,N,0.48498082684980826,1
22,catamarca,2,13,5,,3,3,3,1,0,1966.67,N,0.48498082684980826,1
22,catamarca,1,21,5,,4,3,3,1,0,1966.67,N,0.48498082684980826,1
22,catamarca,1,76,4,,3,3,1,1,0,3396.67,N,0.8376188303761883,1
22,catamarca,1,47,2,48.0,4,1,3,1,3,3396.67,N,0.8376188303761883,1
22,catamarca,2,39,2,,2,3,4,1,0,3396.67,N,0.8376188303761883,1
22,catamarca,2,21,5,,5,3,5,1,0,3396.67,N,0.8376188303761883,1
22,catamarca,2,83,5,,2,3,1,1,0,3933.33,N,0.9699591876995919,1
22,catamarca,1,48,5,30.0,4,1,3,1,3,3933.33,N,0.9699591876995919,1
22,catamarca,1,24,5,,6,2,9,1,3,3933.33,N,0.9699591876995919,1
22,catamarca,2,70,3,,2,3,1,1,0,4000.0,N,0.9864000098640001,1
22,catamarca,1,34,1,70.0,3,1,1,1,2,3000.0,N,0.739800007398,1
22,catamarca,2,33,1,70.0,4,1,2,1,2,3000.0,N,0.739800007398,1
22,catamarca,1,12,5,,3,3,3,1,0,3000.0,N,0.739800007398,1
22,catamarca,2,20,5,70.0,4,1,9,1,2,3000.0,N,0.739800007398,1
22,catamarca,1,58,2,84.0,4,1,1,1,2,4400.0,N,1.0850400108504001,0
22,catamarca,2,58,2,40.0,6,1,2,1,3,4400.0,N,1.0850400108504001,0
22,catamarca,1,29,5,10.0,6,1,3,1,3,4400.0,N,1.0850400108504001,0
22,catamarca,1,27,5,,5,3,3,1,0,4400.0,N,1.0850400108504001,0
22,catamarca,2,21,5,,5,3,3,1,0,4400.0,N,1.0850400108504001,0
22,catamarca,1,60,2,70.0,3,1,1,1,1,5257.14,N,1.2964107369641074,0
22,catamarca,2,61,2,,4,3,2,1,0,5257.14,N,1.2964107369641074,0
23,salta,2,2,5,,7,4,3,2,0,1460.0,S,0.36003600360036003,1
23,salta,2,-1,5,,7,4,3,3,0,1460.0,S,0.36003600360036003,1
23,salta,1,47,2,30.0,6,1,1,1,3,4000.0,S,0.9864000098640001,1
23,salta,2,38,2,25.0,6,1,2,1,3,4000.0,S,0.9864000098640001,1
23,salta,1,10,5,,1,3,3,1,0,4000.0,S,0.9864000098640001,1
23,salta,2,7,5,,1,4,3,1,0,4000.0,S,0.9864000098640001,1
23,salta,1,2,5,,7,4,3,2,0,4000.0,S,0.9864000098640001,1
23,salta,1,76,4,,6,3,1,1,0,11000.0,S,2.7126000271260002,0
23,salta,1,70,1,12.0,3,1,1,1,2,1575.0,S,0.38839500388395004,1
23,salta,2,52,1,,2,3,2,1,0,1575.0,S,0.38839500388395004,1
23,salta,2,23,5,,1,3,3,1,0,1575.0,S,0.38839500388395004,1
23,salta,2,19,5,15.0,5,1,3,1,3,1575.0,S,0.38839500388395004,1
23,salta,1,67,4,15.0,1,1,1,1,2,5297.5,S,1.306363513063635,0
23,salta,2,36,3,12.0,4,1,3,1,3,5297.5,S,1.306363513063635,0
23,salta,1,10,5,,1,3,5,1,0,5297.5,S,1.306363513063635,0
23,salta,1,3,5,,7,4,5,2,0,5297.5,S,1.306363513063635,0
23,salta,1,50,1,6.0,1,1,1,1,2,1966.67,S,0.48498082684980826,1
23,salta,2,58,1,,2,3,2,1,0,1966.67,S,0.48498082684980826,1
22,catamarca,2,48,5,30.0,5,1,1,1,3,2250.0,N,0.5548500055485001,1
22,catamarca,2,26,5,,5,3,3,1,0,2250.0,N,0.5548500055485001,1
22,catamarca,1,19,5,,3,3,3,1,0,2250.0,N,0.5548500055485001,1
22,catamarca,1,15,5,,3,3,3,1,0,2250.0,N,0.5548500055485001,1
22,catamarca,2,14,5,,3,3,3,1,0,2250.0,N,0.5548500055485001,1
22,catamarca,2,12,5,,3,3,3,1,0,2250.0,N,0.5548500055485001,1
22,catamarca,2,11,5,,1,3,3,1,0,2250.0,N,0.5548500055485001,1
22,catamarca,2,9,5,,1,4,3,1,0,2250.0,N,0.5548500055485001,1
22,catamarca,1,68,4,,1,3,1,1,0,4000.0,N,0.9864000098640001,1
22,catamarca,2,48,1,48.0,2,1,1,1,3,6273.33,N,1.547003193470032,0
22,catamarca,1,49,1,30.0,3,1,2,1,3,6273.33,N,1.547003193470032,0
22,catamarca,1,20,5,,5,3,3,1,0,6273.33,N,1.547003193470032,0
22,catamarca,1,47,1,54.0,5,1,1,1,3,8400.0,N,2.0714400207144004,0
22,catamarca,2,41,1,20.0,6,1,2,1,3,8400.0,N,2.0714400207144004,0
22,catamarca,1,20,5,45.0,4,1,3,1,3,8400.0,N,2.0714400207144004,0
22,catamarca,1,9,5,,1,4,3,1,0,8400.0,N,2.0714400207144004,0
22,catamarca,2,1,5,,7,4,3,3,0,8400.0,N,2.0714400207144004,0
22,catamarca,1,53,2,40.0,2,1,1,1,3,2333.33,N,0.5753991837539918,1
22,catamarca,1,17,5,,3,3,5,1,0,3396.67,N,0.8376188303761883,1
22,catamarca,2,4,5,,7,4,5,2,0,3396.67,N,0.8376188303761883,1
22,catamarca,1,72,2,,6,3,1,1,0,5525.0,N,1.3624650136246501,0
22,catamarca,2,70,2,,6,3,2,1,0,5525.0,N,1.3624650136246501,0
22,catamarca,1,41,5,,4,1,3,1,3,5525.0,N,1.3624650136246501,0
22,catamarca,2,8,5,,1,4,5,1,0,5525.0,N,1.3624650136246501,0
22,catamarca,1,75,4,,2,3,1,1,0,3700.0,N,0.9124200091242001,1
22,catamarca,1,52,2,54.0,3,1,3,1,2,3700.0,N,0.9124200091242001,1
22,catamarca,2,45,2,,3,3,4,1,0,3700.0,N,0.9124200091242001,1
22,catamarca,1,6,5,,1,4,5,2,0,3700.0,N,0.9124200091242001,1
22,catamarca,2,51,2,,6,1,1,1,3,7500.0,N,1.8495000184950001,0
22,catamarca,2,32,1,,4,2,1,1,0,1796.0,N,0.44289360442893605,1
22,catamarca,1,40,1,48.0,2,1,2,1,1,1796.0,N,0.44289360442893605,1
22,catamarca,2,12,5,,3,3,3,1,0,1796.0,N,0.44289360442893605,1
22,catamarca,1,10,5,,1,3,3,1,0,1796.0,N,0.44289360442893605,1
22,catamarca,1,5,5,,7,4,3,2,0,1796.0,N,0.44289360442893605,1
22,catamarca,2,54,3,30.0,6,1,1,1,2,3000.0,N,0.739800007398,1
22,catamarca,2,31,5,15.0,5,1,3,1,3,3000.0,N,0.739800007398,1
22,catamarca,1,30,5,30.0,4,1,3,1,3,5257.14,N,1.2964107369641074,0
22,catamarca,1,27,5,42.0,4,1,3,1,3,5257.14,N,1.2964107369641074,0
22,catamarca,2,25,5,,4,3,3,1,0,5257.14,N,1.2964107369641074,0
22,catamarca,1,6,5,,1,4,5,1,0,5257.14,N,1.2964107369641074,0
22,catamarca,2,3,5,,7,4,5,2,0,5257.14,N,1.2964107369641074,0
22,catamarca,1,38,5,48.0,4,1,1,1,3,3000.0,N,0.739800007398,1
22,catamarca,2,19,5,,5,3,3,1,0,3000.0,N,0.739800007398,1
22,catamarca,2,12,5,,1,3,3,1,0,3000.0,N,0.739800007398,1
22,catamarca,2,13,5,,3,3,3,1,0,3000.0,N,0.739800007398,1
22,catamarca,2,64,5,,3,3,1,1,0,5500.0,N,1.3563000135630001,0
22,catamarca,1,54,1,30.0,4,1,8,1,3,5500.0,N,1.3563000135630001,0
22,catamarca,2,48,1,30.0,5,1,9,1,3,5500.0,N,1.3563000135630001,0
22,catamarca,2,26,5,,5,3,9,1,0,5500.0,N,1.3563000135630001,0
22,catamarca,1,15,5,,3,3,9,1,0,5500.0,N,1.3563000135630001,0
22,catamarca,2,8,5,,1,4,9,1,0,5500.0,N,1.3563000135630001,0
22,catamarca,1,65,2,,4,3,1,1,0,11666.67,N,2.8770008507700084,0
22,catamarca,2,60,2,,4,3,2,1,0,11666.67,N,2.8770008507700084,0
23,salta,1,61,2,50.0,5,1,1,1,3,17000.0,S,4.192200041922001,0
23,salta,1,53,2,15.0,5,1,2,1,3,17000.0,S,4.192200041922001,0
23,salta,1,71,2,,3,3,1,1,0,4000.0,S,0.9864000098640001,1
23,salta,2,63,2,,2,3,2,1,0,4000.0,S,0.9864000098640001,1
23,salta,2,17,5,,1,3,3,2,0,4000.0,S,0.9864000098640001,1
23,salta,1,55,2,84.0,3,1,1,1,3,2466.67,S,0.6082808280828083,1
23,salta,2,53,2,15.0,3,1,2,1,3,2466.67,S,0.6082808280828083,1
23,salta,1,19,5,,3,3,3,1,0,2466.67,S,0.6082808280828083,1
23,salta,1,17,5,,3,3,3,1,0,2466.67,S,0.6082808280828083,1
23,salta,1,16,5,,3,3,3,1,0,2466.67,S,0.6082808280828083,1
23,salta,2,75,5,,2,3,6,1,0,2466.67,S,0.6082808280828083,1
